modeldate,state,Trump,Biden
8/8/20,Rhode Island,0.032775,0.967225
8/8/20,Pennsylvania,0.28025,0.71975
8/8/20,Oregon,0.11385,0.88615
8/8/20,Oklahoma,0.992275,0.007725
8/8/20,Ohio,0.5544,0.4456
8/8/20,North Dakota,0.9843,0.0157
8/8/20,North Carolina,0.48195,0.51805
8/8/20,New York,0.00495,0.99505
8/8/20,New Mexico,0.111725,0.888275
8/8/20,New Jersey,0.05255,0.94745
8/8/20,New Hampshire,0.2927,0.7073
8/8/20,Nevada,0.252075,0.747925
8/8/20,Nebraska,0.9832,0.0168
8/8/20,NE-3,0.99895,0.00105
8/8/20,NE-2,0.4742,0.5258
8/8/20,NE-1,0.939225,0.060775
8/8/20,Montana,0.87835,0.12165
8/8/20,Missouri,0.8698,0.1302
8/8/20,Mississippi,0.8724,0.1276
8/8/20,Minnesota,0.255625,0.744375
8/8/20,Michigan,0.200925,0.799075
8/8/20,Massachusetts,0.0068,0.9932
8/8/20,Maryland,0.002925,0.997075
8/8/20,Maine,0.220925,0.779075
8/8/20,ME-2,0.63955,0.36045
8/8/20,ME-1,0.0567,0.9433
8/8/20,Louisiana,0.905075,0.094925
8/8/20,Kentucky,0.9709,0.0291
8/8/20,Kansas,0.93605,0.06395
8/8/20,Iowa,0.678075,0.321925
8/8/20,Indiana,0.943175,0.056825
8/8/20,Illinois,0.02145,0.97855
8/8/20,Idaho,0.988475,0.011525
8/8/20,Hawaii,0.016675,0.983325
8/8/20,Georgia,0.662025,0.337975
8/8/20,Florida,0.3623,0.6377
8/8/20,District of Columbia,0,1
8/8/20,Delaware,0.004075,0.995925
8/8/20,Connecticut,0.032825,0.967175
8/8/20,Colorado,0.16685,0.83315
8/8/20,California,0.004125,0.995875
8/8/20,Arkansas,0.9261,0.0739
8/8/20,Arizona,0.454925,0.545075
8/8/20,Alaska,0.81355,0.18645
8/8/20,Alabama,0.97875,0.02125
8/7/20,Wyoming,0.997025,0.002975
8/7/20,Wisconsin,0.289475,0.710525
8/7/20,West Virginia,0.991175,0.008825
8/7/20,Washington,0.015025,0.984975
8/7/20,Virginia,0.09715,0.90285
8/7/20,Vermont,0.0123,0.9877
8/7/20,Utah,0.95135,0.04865
8/7/20,Texas,0.713475,0.286525
8/7/20,Tennessee,0.945375,0.054625
8/7/20,South Dakota,0.949025,0.050975
8/7/20,South Carolina,0.862225,0.137775
8/7/20,Rhode Island,0.034825,0.965175
8/7/20,Pennsylvania,0.28645,0.71355
8/7/20,Oregon,0.114475,0.885525
8/7/20,Oklahoma,0.9912,0.0088
8/7/20,Ohio,0.56075,0.43925
8/7/20,North Dakota,0.98355,0.01645
8/7/20,North Carolina,0.4892,0.5108
8/7/20,New York,0.00535,0.99465
8/7/20,New Mexico,0.1118,0.8882
8/7/20,New Jersey,0.055375,0.944625
8/7/20,New Hampshire,0.29925,0.70075
8/7/20,Nevada,0.25735,0.74265
8/7/20,Nebraska,0.983075,0.016925
8/7/20,NE-3,0.99905,0.00095
8/7/20,NE-2,0.476625,0.523375
8/7/20,NE-1,0.936375,0.063625
8/7/20,Montana,0.87705,0.12295
8/7/20,Missouri,0.87015,0.12985
8/7/20,Mississippi,0.871975,0.128025
8/7/20,Minnesota,0.2592,0.7408
8/7/20,Michigan,0.20745,0.79255
8/7/20,Massachusetts,0.006825,0.993175
8/7/20,Maryland,0.0029,0.9971
8/7/20,Maine,0.2231,0.7769
8/7/20,ME-2,0.642675,0.357325
8/7/20,ME-1,0.055825,0.944175
8/7/20,Louisiana,0.9055,0.0945
8/7/20,Kentucky,0.971175,0.028825
8/7/20,Kansas,0.9354,0.0646
8/7/20,Iowa,0.68425,0.31575
8/7/20,Indiana,0.94075,0.05925
8/7/20,Illinois,0.0217,0.9783
8/7/20,Idaho,0.988225,0.011775
8/7/20,Hawaii,0.016775,0.983225
8/7/20,Georgia,0.66825,0.33175
8/7/20,Florida,0.36695,0.63305
8/7/20,District of Columbia,0.000075,0.999925
8/7/20,Delaware,0.004425,0.995575
8/7/20,Connecticut,0.032425,0.967575
8/7/20,Colorado,0.170675,0.829325
8/7/20,California,0.00455,0.99545
8/7/20,Arkansas,0.923825,0.076175
8/7/20,Arizona,0.4561,0.5439
8/7/20,Alaska,0.814525,0.185475
8/7/20,Alabama,0.977125,0.022875
8/6/20,Wyoming,0.9965,0.0035
8/6/20,Wisconsin,0.281925,0.718075
8/6/20,West Virginia,0.99205,0.00795
8/6/20,Washington,0.0152,0.9848
8/6/20,Virginia,0.0969,0.9031
8/6/20,Vermont,0.0128,0.9872
8/6/20,Utah,0.950175,0.049825
8/6/20,Texas,0.711425,0.288575
8/6/20,Tennessee,0.9471,0.0529
8/6/20,South Dakota,0.948325,0.051675
8/6/20,South Carolina,0.863525,0.136475
8/6/20,Rhode Island,0.03625,0.96375
8/6/20,Pennsylvania,0.2757,0.7243
8/6/20,Oregon,0.1157,0.8843
8/6/20,Oklahoma,0.99195,0.00805
8/6/20,Ohio,0.558525,0.441475
8/6/20,North Dakota,0.982925,0.017075
8/6/20,North Carolina,0.486575,0.513425
8/6/20,New York,0.00695,0.99305
8/6/20,New Mexico,0.11555,0.88445
8/6/20,New Jersey,0.054375,0.945625
8/6/20,New Hampshire,0.298,0.702
8/6/20,Nevada,0.25705,0.74295
8/6/20,Nebraska,0.981825,0.018175
8/6/20,NE-3,0.999,0.001
8/6/20,NE-2,0.475025,0.524975
8/6/20,NE-1,0.9368,0.0632
8/6/20,Montana,0.875875,0.124125
8/6/20,Missouri,0.869125,0.130875
8/6/20,Mississippi,0.8747,0.1253
8/6/20,Minnesota,0.25645,0.74355
8/6/20,Michigan,0.206425,0.793575
8/6/20,Massachusetts,0.007825,0.992175
8/6/20,Maryland,0.0034,0.9966
8/6/20,Maine,0.226575,0.773425
8/6/20,ME-2,0.641075,0.358925
8/6/20,ME-1,0.0585,0.9415
8/6/20,Louisiana,0.90475,0.09525
8/6/20,Kentucky,0.9716,0.0284
8/6/20,Kansas,0.9332,0.0668
8/6/20,Iowa,0.6808,0.3192
8/6/20,Indiana,0.9421,0.0579
8/6/20,Illinois,0.022025,0.977975
8/6/20,Idaho,0.98765,0.01235
8/6/20,Hawaii,0.01675,0.98325
8/6/20,Georgia,0.669275,0.330725
8/6/20,Florida,0.36755,0.63245
8/6/20,District of Columbia,0,1
8/6/20,Delaware,0.004975,0.995025
8/6/20,Connecticut,0.03375,0.96625
8/6/20,Colorado,0.17095,0.82905
8/6/20,California,0.004275,0.995725
8/6/20,Arkansas,0.925475,0.074525
8/6/20,Arizona,0.4568,0.5432
8/6/20,Alaska,0.8136,0.1864
8/6/20,Alabama,0.9783,0.0217
8/5/20,Wyoming,0.9967,0.0033
8/5/20,Wisconsin,0.282825,0.717175
8/5/20,West Virginia,0.991175,0.008825
8/5/20,Washington,0.01675,0.98325
8/5/20,Virginia,0.0972,0.9028
8/5/20,Vermont,0.013825,0.986175
8/5/20,Utah,0.950625,0.049375
8/5/20,Texas,0.7119,0.2881
8/5/20,Tennessee,0.944875,0.055125
8/5/20,South Dakota,0.949575,0.050425
8/5/20,South Carolina,0.864575,0.135425
8/5/20,Rhode Island,0.0363,0.9637
8/5/20,Pennsylvania,0.29335,0.70665
8/5/20,Oregon,0.119525,0.880475
8/5/20,Oklahoma,0.99205,0.00795
8/5/20,Ohio,0.560525,0.439475
8/5/20,North Dakota,0.983575,0.016425
8/5/20,North Carolina,0.48395,0.51605
8/5/20,New York,0.006675,0.993325
8/5/20,New Mexico,0.114125,0.885875
8/5/20,New Jersey,0.0554,0.9446
8/5/20,New Hampshire,0.29865,0.70135
8/5/20,Nevada,0.259,0.741
8/5/20,Nebraska,0.982825,0.017175
8/5/20,NE-3,0.99905,0.00095
8/5/20,NE-2,0.4786,0.5214
8/5/20,NE-1,0.936975,0.063025
8/5/20,Montana,0.8752,0.1248
8/5/20,Missouri,0.869825,0.130175
8/5/20,Mississippi,0.87345,0.12655
8/5/20,Minnesota,0.2601,0.7399
8/5/20,Michigan,0.213125,0.786875
8/5/20,Massachusetts,0.008475,0.991525
8/5/20,Maryland,0.004025,0.995975
8/5/20,Maine,0.225925,0.774075
8/5/20,ME-2,0.642325,0.357675
8/5/20,ME-1,0.059025,0.940975
8/5/20,Louisiana,0.907325,0.092675
8/5/20,Kentucky,0.970275,0.029725
8/5/20,Kansas,0.938775,0.061225
8/5/20,Iowa,0.68295,0.31705
8/5/20,Indiana,0.941325,0.058675
8/5/20,Illinois,0.022925,0.977075
8/5/20,Idaho,0.98815,0.01185
8/5/20,Hawaii,0.01695,0.98305
8/5/20,Georgia,0.66685,0.33315
8/5/20,Florida,0.367225,0.632775
8/5/20,District of Columbia,0,1
8/5/20,Delaware,0.0051,0.9949
8/5/20,Connecticut,0.035575,0.964425
8/5/20,Colorado,0.1746,0.8254
8/5/20,California,0.004675,0.995325
8/5/20,Arkansas,0.924225,0.075775
8/5/20,Arizona,0.4603,0.5397
8/5/20,Alaska,0.810825,0.189175
8/5/20,Alabama,0.9771,0.0229
8/4/20,Wyoming,0.995825,0.004175
8/4/20,Wisconsin,0.2695,0.7305
8/4/20,West Virginia,0.99065,0.00935
8/4/20,Washington,0.0141,0.9859
8/4/20,Virginia,0.0875,0.9125
8/4/20,Vermont,0.011175,0.988825
8/4/20,Utah,0.947,0.053
8/4/20,Texas,0.674625,0.325375
8/4/20,Tennessee,0.942925,0.057075
8/4/20,South Dakota,0.947275,0.052725
8/4/20,South Carolina,0.857475,0.142525
8/4/20,Rhode Island,0.031025,0.968975
8/4/20,Pennsylvania,0.2747,0.7253
8/4/20,Oregon,0.110675,0.889325
8/4/20,Oklahoma,0.990825,0.009175
8/4/20,Ohio,0.54525,0.45475
8/4/20,North Dakota,0.98175,0.01825
8/4/20,North Carolina,0.46845,0.53155
8/4/20,New York,0.005425,0.994575
8/4/20,New Mexico,0.102525,0.897475
8/4/20,New Jersey,0.049175,0.950825
8/4/20,New Hampshire,0.281625,0.718375
8/4/20,Nevada,0.23755,0.76245
8/4/20,Nebraska,0.981125,0.018875
8/4/20,NE-3,0.99895,0.00105
8/4/20,NE-2,0.4574,0.5426
8/4/20,NE-1,0.9353,0.0647
8/4/20,Montana,0.8721,0.1279
8/4/20,Missouri,0.860425,0.139575
8/4/20,Mississippi,0.8702,0.1298
8/4/20,Minnesota,0.244825,0.755175
8/4/20,Michigan,0.196275,0.803725
8/4/20,Massachusetts,0.00635,0.99365
8/4/20,Maryland,0.00285,0.99715
8/4/20,Maine,0.21295,0.78705
8/4/20,ME-2,0.629625,0.370375
8/4/20,ME-1,0.05225,0.94775
8/4/20,Louisiana,0.9033,0.0967
8/4/20,Kentucky,0.96985,0.03015
8/4/20,Kansas,0.934775,0.065225
8/4/20,Iowa,0.671575,0.328425
8/4/20,Indiana,0.93695,0.06305
8/4/20,Illinois,0.0182,0.9818
8/4/20,Idaho,0.986675,0.013325
8/4/20,Hawaii,0.01515,0.98485
8/4/20,Georgia,0.650775,0.349225
8/4/20,Florida,0.348,0.652
8/4/20,District of Columbia,0,1
8/4/20,Delaware,0.004075,0.995925
8/4/20,Connecticut,0.02965,0.97035
8/4/20,Colorado,0.15595,0.84405
8/4/20,California,0.004075,0.995925
8/4/20,Arkansas,0.91845,0.08155
8/4/20,Arizona,0.441875,0.558125
8/4/20,Alaska,0.801425,0.198575
8/4/20,Alabama,0.976725,0.023275
8/3/20,Wyoming,0.99635,0.00365
8/3/20,Wisconsin,0.269725,0.730275
8/3/20,West Virginia,0.99065,0.00935
8/3/20,Washington,0.0146,0.9854
8/3/20,Virginia,0.090025,0.909975
8/3/20,Vermont,0.0121,0.9879
8/3/20,Utah,0.945625,0.054375
8/3/20,Texas,0.6766,0.3234
8/3/20,Tennessee,0.9433,0.0567
8/3/20,South Dakota,0.94605,0.05395
8/3/20,South Carolina,0.8589,0.1411
8/3/20,Rhode Island,0.033075,0.966925
8/3/20,Pennsylvania,0.279,0.721
8/3/20,Oregon,0.113975,0.886025
8/3/20,Oklahoma,0.99155,0.00845
8/3/20,Ohio,0.548775,0.451225
8/3/20,North Dakota,0.981225,0.018775
8/3/20,North Carolina,0.4716,0.5284
8/3/20,New York,0.005925,0.994075
8/3/20,New Mexico,0.10695,0.89305
8/3/20,New Jersey,0.051275,0.948725
8/3/20,New Hampshire,0.2816,0.7184
8/3/20,Nevada,0.24355,0.75645
8/3/20,Nebraska,0.980925,0.019075
8/3/20,NE-3,0.999,0.001
8/3/20,NE-2,0.462475,0.537525
8/3/20,NE-1,0.93265,0.06735
8/3/20,Montana,0.86945,0.13055
8/3/20,Missouri,0.8616,0.1384
8/3/20,Mississippi,0.870375,0.129625
8/3/20,Minnesota,0.24525,0.75475
8/3/20,Michigan,0.197775,0.802225
8/3/20,Massachusetts,0.00665,0.99335
8/3/20,Maryland,0.002925,0.997075
8/3/20,Maine,0.210825,0.789175
8/3/20,ME-2,0.633,0.367
8/3/20,ME-1,0.053825,0.946175
8/3/20,Louisiana,0.9043,0.0957
8/3/20,Kentucky,0.96865,0.03135
8/3/20,Kansas,0.93335,0.06665
8/3/20,Iowa,0.6707,0.3293
8/3/20,Indiana,0.937575,0.062425
8/3/20,Illinois,0.02045,0.97955
8/3/20,Idaho,0.9857,0.0143
8/3/20,Hawaii,0.0162,0.9838
8/3/20,Georgia,0.6559,0.3441
8/3/20,Florida,0.354825,0.645175
8/3/20,District of Columbia,0.000025,0.999975
8/3/20,Delaware,0.00435,0.99565
8/3/20,Connecticut,0.030875,0.969125
8/3/20,Colorado,0.1608,0.8392
8/3/20,California,0.0042,0.9958
8/3/20,Arkansas,0.92035,0.07965
8/3/20,Arizona,0.441475,0.558525
8/3/20,Alaska,0.805325,0.194675
8/3/20,Alabama,0.97755,0.02245
8/2/20,Wyoming,0.996575,0.003425
8/2/20,Wisconsin,0.27295,0.72705
8/2/20,West Virginia,0.990575,0.009425
8/2/20,Washington,0.0145,0.9855
8/2/20,Virginia,0.092025,0.907975
8/2/20,Vermont,0.0122,0.9878
8/2/20,Utah,0.94655,0.05345
8/2/20,Texas,0.67415,0.32585
8/2/20,Tennessee,0.941425,0.058575
8/2/20,South Dakota,0.94595,0.05405
8/2/20,South Carolina,0.8706,0.1294
8/2/20,Rhode Island,0.033125,0.966875
8/2/20,Pennsylvania,0.28125,0.71875
8/2/20,Oregon,0.11385,0.88615
8/2/20,Oklahoma,0.9915,0.0085
8/2/20,Ohio,0.544375,0.455625
8/2/20,North Dakota,0.9824,0.0176
8/2/20,North Carolina,0.46975,0.53025
8/2/20,New York,0.006025,0.993975
8/2/20,New Mexico,0.107825,0.892175
8/2/20,New Jersey,0.05145,0.94855
8/2/20,New Hampshire,0.287675,0.712325
8/2/20,Nevada,0.242875,0.757125
8/2/20,Nebraska,0.98,0.02
8/2/20,NE-3,0.998975,0.001025
8/2/20,NE-2,0.461125,0.538875
8/2/20,NE-1,0.933125,0.066875
8/2/20,Montana,0.871075,0.128925
8/2/20,Missouri,0.860275,0.139725
8/2/20,Mississippi,0.87085,0.12915
8/2/20,Minnesota,0.250075,0.749925
8/2/20,Michigan,0.20205,0.79795
8/2/20,Massachusetts,0.0072,0.9928
8/2/20,Maryland,0.002975,0.997025
8/2/20,Maine,0.239125,0.760875
8/2/20,ME-2,0.602125,0.397875
8/2/20,ME-1,0.075225,0.924775
8/2/20,Louisiana,0.902175,0.097825
8/2/20,Kentucky,0.97765,0.02235
8/2/20,Kansas,0.93315,0.06685
8/2/20,Iowa,0.67325,0.32675
8/2/20,Indiana,0.937,0.063
8/2/20,Illinois,0.0207,0.9793
8/2/20,Idaho,0.984625,0.015375
8/2/20,Hawaii,0.015725,0.984275
8/2/20,Georgia,0.65235,0.34765
8/2/20,Florida,0.3512,0.6488
8/2/20,District of Columbia,0,1
8/2/20,Delaware,0.004375,0.995625
8/2/20,Connecticut,0.031175,0.968825
8/2/20,Colorado,0.162,0.838
8/2/20,California,0.004475,0.995525
8/2/20,Arkansas,0.9201,0.0799
8/2/20,Arizona,0.4395,0.5605
8/2/20,Alaska,0.808025,0.191975
8/2/20,Alabama,0.9775,0.0225
8/1/20,Wyoming,0.99675,0.00325
8/1/20,Wisconsin,0.27415,0.72585
8/1/20,West Virginia,0.990125,0.009875
8/1/20,Washington,0.0134,0.9866
8/1/20,Virginia,0.08985,0.91015
8/1/20,Vermont,0.01125,0.98875
8/1/20,Utah,0.94715,0.05285
8/1/20,Texas,0.66905,0.33095
8/1/20,Tennessee,0.941075,0.058925
8/1/20,South Dakota,0.94615,0.05385
8/1/20,South Carolina,0.8841,0.1159
8/1/20,Rhode Island,0.0346,0.9654
8/1/20,Pennsylvania,0.280925,0.719075
8/1/20,Oregon,0.1146,0.8854
8/1/20,Oklahoma,0.991425,0.008575
8/1/20,Ohio,0.54615,0.45385
8/1/20,North Dakota,0.981875,0.018125
8/1/20,North Carolina,0.477975,0.522025
8/1/20,New York,0.005975,0.994025
8/1/20,New Mexico,0.10605,0.89395
8/1/20,New Jersey,0.053,0.947
8/1/20,New Hampshire,0.287175,0.712825
8/1/20,Nevada,0.24215,0.75785
8/1/20,Nebraska,0.98085,0.01915
8/1/20,NE-3,0.9988,0.0012
8/1/20,NE-2,0.46065,0.53935
8/1/20,NE-1,0.934275,0.065725
8/1/20,Montana,0.86535,0.13465
8/1/20,Missouri,0.8603,0.1397
8/1/20,Mississippi,0.871275,0.128725
8/1/20,Minnesota,0.24985,0.75015
8/1/20,Michigan,0.20345,0.79655
8/1/20,Massachusetts,0.0067,0.9933
8/1/20,Maryland,0.00265,0.99735
8/1/20,Maine,0.22905,0.77095
8/1/20,ME-2,0.59525,0.40475
8/1/20,ME-1,0.07245,0.92755
8/1/20,Louisiana,0.902725,0.097275
8/1/20,Kentucky,0.973075,0.026925
8/1/20,Kansas,0.933275,0.066725
8/1/20,Iowa,0.669675,0.330325
8/1/20,Indiana,0.913575,0.086425
8/1/20,Illinois,0.021525,0.978475
8/1/20,Idaho,0.985675,0.014325
8/1/20,Hawaii,0.014875,0.985125
8/1/20,Georgia,0.654625,0.345375
8/1/20,Florida,0.351925,0.648075
8/1/20,District of Columbia,0.000025,0.999975
8/1/20,Delaware,0.0044,0.9956
8/1/20,Connecticut,0.03185,0.96815
8/1/20,Colorado,0.16095,0.83905
8/1/20,California,0.004125,0.995875
8/1/20,Arkansas,0.9174,0.0826
8/1/20,Arizona,0.439525,0.560475
8/1/20,Alaska,0.804725,0.195275
8/1/20,Alabama,0.973325,0.026675
7/31/20,Wyoming,0.996775,0.003225
7/31/20,Wisconsin,0.276525,0.723475
7/31/20,West Virginia,0.99115,0.00885
7/31/20,Washington,0.015025,0.984975
7/31/20,Virginia,0.0942,0.9058
7/31/20,Vermont,0.013125,0.986875
7/31/20,Utah,0.93525,0.06475
7/31/20,Texas,0.672925,0.327075
7/31/20,Tennessee,0.943825,0.056175
7/31/20,South Dakota,0.9459,0.0541
7/31/20,South Carolina,0.88385,0.11615
7/31/20,Rhode Island,0.035475,0.964525
7/31/20,Pennsylvania,0.284175,0.715825
7/31/20,Oregon,0.11315,0.88685
7/31/20,Oklahoma,0.991175,0.008825
7/31/20,Ohio,0.5482,0.4518
7/31/20,North Dakota,0.982,0.018
7/31/20,North Carolina,0.482125,0.517875
7/31/20,New York,0.0067,0.9933
7/31/20,New Mexico,0.1074,0.8926
7/31/20,New Jersey,0.053925,0.946075
7/31/20,New Hampshire,0.29295,0.70705
7/31/20,Nevada,0.2457,0.7543
7/31/20,Nebraska,0.980775,0.019225
7/31/20,NE-3,0.9992,0.0008
7/31/20,NE-2,0.46425,0.53575
7/31/20,NE-1,0.933575,0.066425
7/31/20,Montana,0.868875,0.131125
7/31/20,Missouri,0.863025,0.136975
7/31/20,Mississippi,0.87365,0.12635
7/31/20,Minnesota,0.2486,0.7514
7/31/20,Michigan,0.2064,0.7936
7/31/20,Massachusetts,0.0084,0.9916
7/31/20,Maryland,0.003475,0.996525
7/31/20,Maine,0.23455,0.76545
7/31/20,ME-2,0.5961,0.4039
7/31/20,ME-1,0.073125,0.926875
7/31/20,Louisiana,0.902675,0.097325
7/31/20,Kentucky,0.97415,0.02585
7/31/20,Kansas,0.9331,0.0669
7/31/20,Iowa,0.670225,0.329775
7/31/20,Indiana,0.9135,0.0865
7/31/20,Illinois,0.023,0.977
7/31/20,Idaho,0.98665,0.01335
7/31/20,Hawaii,0.015975,0.984025
7/31/20,Georgia,0.657225,0.342775
7/31/20,Florida,0.354275,0.645725
7/31/20,District of Columbia,0.000025,0.999975
7/31/20,Delaware,0.004575,0.995425
7/31/20,Connecticut,0.0325,0.9675
7/31/20,Colorado,0.16225,0.83775
7/31/20,California,0.00465,0.99535
7/31/20,Arkansas,0.92135,0.07865
7/31/20,Arizona,0.4388,0.5612
7/31/20,Alaska,0.80645,0.19355
7/31/20,Alabama,0.97375,0.02625
7/30/20,Wyoming,0.9967,0.0033
7/30/20,Wisconsin,0.2497,0.7503
7/30/20,West Virginia,0.9908,0.0092
7/30/20,Washington,0.01265,0.98735
7/30/20,Virginia,0.078225,0.921775
7/30/20,Vermont,0.01045,0.98955
7/30/20,Utah,0.933025,0.066975
7/30/20,Texas,0.652525,0.347475
7/30/20,Tennessee,0.9436,0.0564
7/30/20,South Dakota,0.94465,0.05535
7/30/20,South Carolina,0.8831,0.1169
7/30/20,Rhode Island,0.02995,0.97005
7/30/20,Pennsylvania,0.2598,0.7402
7/30/20,Oregon,0.101075,0.898925
7/30/20,Oklahoma,0.9904,0.0096
7/30/20,Ohio,0.527275,0.472725
7/30/20,North Dakota,0.983175,0.016825
7/30/20,North Carolina,0.4646,0.5354
7/30/20,New York,0.00575,0.99425
7/30/20,New Mexico,0.094375,0.905625
7/30/20,New Jersey,0.04565,0.95435
7/30/20,New Hampshire,0.265025,0.734975
7/30/20,Nevada,0.2224,0.7776
7/30/20,Nebraska,0.981225,0.018775
7/30/20,NE-3,0.9987,0.0013
7/30/20,NE-2,0.4383,0.5617
7/30/20,NE-1,0.932425,0.067575
7/30/20,Montana,0.8685,0.1315
7/30/20,Missouri,0.858925,0.141075
7/30/20,Mississippi,0.870475,0.129525
7/30/20,Minnesota,0.220025,0.779975
7/30/20,Michigan,0.183325,0.816675
7/30/20,Massachusetts,0.0066,0.9934
7/30/20,Maryland,0.00265,0.99735
7/30/20,Maine,0.2094,0.7906
7/30/20,ME-2,0.58205,0.41795
7/30/20,ME-1,0.061875,0.938125
7/30/20,Louisiana,0.90285,0.09715
7/30/20,Kentucky,0.9749,0.0251
7/30/20,Kansas,0.931975,0.068025
7/30/20,Iowa,0.65865,0.34135
7/30/20,Indiana,0.9158,0.0842
7/30/20,Illinois,0.019325,0.980675
7/30/20,Idaho,0.985825,0.014175
7/30/20,Hawaii,0.014525,0.985475
7/30/20,Georgia,0.6613,0.3387
7/30/20,Florida,0.33005,0.66995
7/30/20,District of Columbia,0,1
7/30/20,Delaware,0.0039,0.9961
7/30/20,Connecticut,0.025425,0.974575
7/30/20,Colorado,0.1429,0.8571
7/30/20,California,0.00375,0.99625
7/30/20,Arkansas,0.919475,0.080525
7/30/20,Arizona,0.419075,0.580925
7/30/20,Alaska,0.7979,0.2021
7/30/20,Alabama,0.9736,0.0264
7/29/20,Wyoming,0.996325,0.003675
7/29/20,Wisconsin,0.2555,0.7445
7/29/20,West Virginia,0.990175,0.009825
7/29/20,Washington,0.013075,0.986925
7/29/20,Virginia,0.081325,0.918675
7/29/20,Vermont,0.01085,0.98915
7/29/20,Utah,0.932725,0.067275
7/29/20,Texas,0.653575,0.346425
7/29/20,Tennessee,0.9409,0.0591
7/29/20,South Dakota,0.9442,0.0558
7/29/20,South Carolina,0.88065,0.11935
7/29/20,Rhode Island,0.030925,0.969075
7/29/20,Pennsylvania,0.26355,0.73645
7/29/20,Oregon,0.10515,0.89485
7/29/20,Oklahoma,0.989975,0.010025
7/29/20,Ohio,0.529625,0.470375
7/29/20,North Dakota,0.98115,0.01885
7/29/20,North Carolina,0.471025,0.528975
7/29/20,New York,0.00615,0.99385
7/29/20,New Mexico,0.096575,0.903425
7/29/20,New Jersey,0.0481,0.9519
7/29/20,New Hampshire,0.2682,0.7318
7/29/20,Nevada,0.2259,0.7741
7/29/20,Nebraska,0.97875,0.02125
7/29/20,NE-3,0.998325,0.001675
7/29/20,NE-2,0.441425,0.558575
7/29/20,NE-1,0.93065,0.06935
7/29/20,Montana,0.866425,0.133575
7/29/20,Missouri,0.85695,0.14305
7/29/20,Mississippi,0.8742,0.1258
7/29/20,Minnesota,0.22685,0.77315
7/29/20,Michigan,0.1856,0.8144
7/29/20,Massachusetts,0.006675,0.993325
7/29/20,Maryland,0.00245,0.99755
7/29/20,Maine,0.214975,0.785025
7/29/20,ME-2,0.581275,0.418725
7/29/20,ME-1,0.063825,0.936175
7/29/20,Louisiana,0.904075,0.095925
7/29/20,Kentucky,0.97215,0.02785
7/29/20,Kansas,0.93015,0.06985
7/29/20,Iowa,0.661975,0.338025
7/29/20,Indiana,0.9105,0.0895
7/29/20,Illinois,0.01985,0.98015
7/29/20,Idaho,0.9851,0.0149
7/29/20,Hawaii,0.009975,0.990025
7/29/20,Georgia,0.6642,0.3358
7/29/20,Florida,0.3335,0.6665
7/29/20,District of Columbia,0.000025,0.999975
7/29/20,Delaware,0.00395,0.99605
7/29/20,Connecticut,0.028275,0.971725
7/29/20,Colorado,0.143175,0.856825
7/29/20,California,0.00375,0.99625
7/29/20,Arkansas,0.914825,0.085175
7/29/20,Arizona,0.422225,0.577775
7/29/20,Alaska,0.797375,0.202625
7/29/20,Alabama,0.9728,0.0272
7/28/20,Wyoming,0.996475,0.003525
7/28/20,Wisconsin,0.250925,0.749075
7/28/20,West Virginia,0.990075,0.009925
7/28/20,Washington,0.012375,0.987625
7/28/20,Virginia,0.077825,0.922175
7/28/20,Vermont,0.0098,0.9902
7/28/20,Utah,0.929375,0.070625
7/28/20,Texas,0.646475,0.353525
7/28/20,Tennessee,0.936375,0.063625
7/28/20,South Dakota,0.942775,0.057225
7/28/20,South Carolina,0.87715,0.12285
7/28/20,Rhode Island,0.029475,0.970525
7/28/20,Pennsylvania,0.255875,0.744125
7/28/20,Oregon,0.10015,0.89985
7/28/20,Oklahoma,0.989775,0.010225
7/28/20,Ohio,0.5253,0.4747
7/28/20,North Dakota,0.980025,0.019975
7/28/20,North Carolina,0.468875,0.531125
7/28/20,New York,0.005075,0.994925
7/28/20,New Mexico,0.09175,0.90825
7/28/20,New Jersey,0.0471,0.9529
7/28/20,New Hampshire,0.263825,0.736175
7/28/20,Nevada,0.2178,0.7822
7/28/20,Nebraska,0.97895,0.02105
7/28/20,NE-3,0.999,0.001
7/28/20,NE-2,0.436025,0.563975
7/28/20,NE-1,0.929,0.071
7/28/20,Montana,0.8616,0.1384
7/28/20,Missouri,0.850925,0.149075
7/28/20,Mississippi,0.8673,0.1327
7/28/20,Minnesota,0.220225,0.779775
7/28/20,Michigan,0.177925,0.822075
7/28/20,Massachusetts,0.006325,0.993675
7/28/20,Maryland,0.002525,0.997475
7/28/20,Maine,0.21005,0.78995
7/28/20,ME-2,0.5788,0.4212
7/28/20,ME-1,0.063175,0.936825
7/28/20,Louisiana,0.900825,0.099175
7/28/20,Kentucky,0.975375,0.024625
7/28/20,Kansas,0.92915,0.07085
7/28/20,Iowa,0.651525,0.348475
7/28/20,Indiana,0.908175,0.091825
7/28/20,Illinois,0.01775,0.98225
7/28/20,Idaho,0.984075,0.015925
7/28/20,Hawaii,0.01035,0.98965
7/28/20,Georgia,0.6563,0.3437
7/28/20,Florida,0.326425,0.673575
7/28/20,District of Columbia,0,1
7/28/20,Delaware,0.003275,0.996725
7/28/20,Connecticut,0.027225,0.972775
7/28/20,Colorado,0.140225,0.859775
7/28/20,California,0.003375,0.996625
